Time	AI	AV	ILRS	IHRS	I	ID	IMAX	VSET	NORM_COND	RATIO_SET_NEG
410.1377E-2	298.0951E-12	000.0000E+0	108.9703E-6	321.8892E-9	298.0951E-12	#REF	492.6140E-6	143.0000E-2	#REF	338.5337E+0
788.9248E-2	-373.2885E-8	-103.0000E-2			373.2885E-8	575.4578E-10			467.5167E-4
791.8265E-2	-380.6887E-8	-104.0000E-2			380.6887E-8	740.0195E-10			472.2004E-4
794.7259E-2	-386.6211E-8	-105.0000E-2			386.6211E-8	593.2338E-10			474.9916E-4
797.6289E-2	-395.7089E-8	-106.0000E-2			395.7089E-8	908.7807E-10			481.5703E-4
800.5283E-2	-406.0548E-8	-107.0000E-2			406.0548E-8	103.4591E-9			489.5427E-4
803.4297E-2	-403.5990E-8	-108.0000E-2			403.5990E-8	-245.5818E-10			482.0765E-4
806.3314E-2	-410.4472E-8	-109.0000E-2			410.4472E-8	684.8222E-10			485.7586E-4
809.2338E-2	-420.7398E-8	-110.0000E-2			420.7398E-8	102.9266E-9			493.4131E-4
812.1348E-2	-434.2907E-8	-111.0000E-2			434.2907E-8	135.5088E-9			504.7162E-4
815.0348E-2	-437.9714E-8	-112.0000E-2			437.9714E-8	368.0634E-10			504.4492E-4
817.9351E-2	-441.6454E-8	-113.0000E-2			441.6454E-8	367.4040E-10			504.1793E-4
820.8351E-2	-459.5326E-8	-114.0000E-2			459.5326E-8	178.8717E-9			519.9974E-4
823.7381E-2	-455.5793E-8	-115.0000E-2			455.5793E-8	-395.3301E-10			511.0411E-4
826.6392E-2	-463.8364E-8	-116.0000E-2			463.8364E-8	825.7166E-10			515.8181E-4
829.5427E-2	-468.1105E-8	-117.0000E-2			468.1105E-8	427.4079E-10			516.1219E-4
832.4418E-2	-482.8363E-8	-118.0000E-2			482.8363E-8	147.2581E-9			527.8465E-4
835.3422E-2	-491.0817E-8	-119.0000E-2			491.0817E-8	824.5388E-10			532.3491E-4
838.2438E-2	-491.1467E-8	-120.0000E-2			491.1467E-8	649.8340E-12			527.9827E-4
858.4395E-2	-507.1964E-8	-121.0000E-2			507.1964E-8	160.4967E-9			540.7300E-4
861.3308E-2	-520.0711E-8	-122.0000E-2			520.0711E-8	128.7476E-9			549.9113E-4
864.2322E-2	-524.8156E-8	-123.0000E-2			524.8156E-8	474.4516E-10			550.4164E-4
867.1351E-2	-536.3097E-8	-124.0000E-2			536.3097E-8	114.9410E-9			557.9351E-4
870.0366E-2	-554.9130E-8	-125.0000E-2			554.9130E-8	186.0330E-9			572.6703E-4
872.9407E-2	-570.7579E-8	-126.0000E-2			570.7579E-8	158.4490E-9			584.3474E-4
875.8403E-2	-566.5646E-8	-127.0000E-2			566.5646E-8	-419.3316E-10			575.4869E-4
878.7406E-2	-568.7040E-8	-128.0000E-2			568.7040E-8	213.9404E-10			573.1470E-4
881.6425E-2	-580.3695E-8	-129.0000E-2			580.3695E-8	116.6550E-9			580.3696E-4
884.5467E-2	-584.0555E-8	-130.0000E-2			584.0555E-8	368.5955E-10			579.5628E-4
887.4474E-2	-599.4473E-8	-131.0000E-2			599.4473E-8	153.9183E-9			590.2955E-4
890.3517E-2	-612.3292E-8	-132.0000E-2			612.3292E-8	128.8190E-9			598.4126E-4
893.2521E-2	-611.4101E-8	-133.0000E-2			611.4101E-8	-919.1353E-11			593.0218E-4
896.1532E-2	-626.2007E-8	-134.0000E-2			626.2007E-8	147.9061E-9			602.8350E-4
899.0546E-2	-643.8536E-8	-135.0000E-2			643.8536E-8	176.5293E-9			615.2379E-4
901.9558E-2	-673.8327E-8	-136.0000E-2			673.8327E-8	299.7908E-9			639.1501E-4
904.8590E-2	-691.5842E-8	-137.0000E-2			691.5842E-8	177.5147E-9			651.1997E-4
907.7598E-2	-705.0733E-8	-138.0000E-2			705.0733E-8	134.8913E-9			659.0903E-4
910.6599E-2	-744.4298E-8	-139.0000E-2			744.4298E-8	393.5652E-9			690.8737E-4
913.5599E-2	-766.7376E-8	-140.0000E-2			766.7376E-8	223.0777E-9			706.4939E-4
916.4621E-2	-725.1747E-8	-141.0000E-2			725.1747E-8	-415.6286E-9			663.4577E-4
919.3629E-2	-740.9232E-8	-142.0000E-2			740.9232E-8	157.4849E-9			673.0922E-4
936.0941E-2	-500.0232E-6	-143.0000E-2			500.0232E-6	492.6140E-6			451.0699E-2
938.9752E-2	-500.0238E-6	-144.0000E-2			500.0238E-6	523.8689E-12			447.9379E-2
941.8892E-2	-500.0235E-6	-145.0000E-2			500.0235E-6	-232.8306E-12			444.8485E-2
944.8032E-2	-500.0235E-6	-146.0000E-2			500.0235E-6	-582.0766E-13			441.8016E-2
947.7169E-2	-500.0242E-6	-147.0000E-2			500.0242E-6	698.4919E-12			438.7967E-2
950.6330E-2	-500.0238E-6	-148.0000E-2			500.0238E-6	-349.2460E-12			435.8316E-2
953.5488E-2	-500.0238E-6	-149.0000E-2			500.0238E-6	-582.0766E-13			432.9065E-2
956.4628E-2	-500.0238E-6	-150.0000E-2			500.0238E-6	000.0000E+0			430.0204E-2
959.3773E-2	-500.0239E-6	-151.0000E-2			500.0239E-6	116.4153E-12			427.1727E-2
962.2910E-2	-500.0239E-6	-152.0000E-2			500.0239E-6	000.0000E+0			424.3624E-2
965.2058E-2	-500.0238E-6	-153.0000E-2			500.0238E-6	-582.0766E-13			421.5887E-2
968.1190E-2	-500.0242E-6	-154.0000E-2			500.0242E-6	349.2460E-12			418.8514E-2
971.0347E-2	-500.0240E-6	-155.0000E-2			500.0240E-6	-174.6230E-12			416.1490E-2
