Cycle	SET_negative#1	SET_negative#1	SET_negative#1	SET_negative#1	SET_positive#1	SET_positive#1	SET_positive#1	SET_positive#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_negative#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	RESET_positive#1	CVS#1	CVS#1	CVS#1
Index	ILRS	IHRS	VSET	RATIO_SET_NEG	ILRS	IHRS	VSET	RATIO_SET_POS	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	ILRS	IHRS	RATIO_POSITIVE	VRESET	IRESET	AI	AV	Time
62	155.8373E-6	173.2333E-8	750.0000E-3	899.5804E-1										154.3886E-6	234.2970E-8	658.9443E-1	670.0000E-3	494.9292E-6
63	156.0445E-6	134.0512E-8	850.0000E-3	116.4067E+0										153.9238E-6	137.9619E-8	111.5698E+0	570.0000E-3	454.7514E-6
64	168.4748E-6	893.1104E-9	860.0000E-3	188.6383E+0										166.4506E-6	124.3082E-8	133.9015E+0	570.0000E-3	490.2324E-6
65	139.1002E-6	792.9658E-9	660.0000E-3	175.4177E+0										136.7113E-6	456.3644E-8	299.5660E-1	840.0000E-3	662.6110E-6
66	184.0031E-6	376.6938E-8	630.0000E-3	488.4687E-1										182.2385E-6	241.0145E-8	756.1308E-1	700.0000E-3	509.6477E-6
67	178.9279E-6	164.4980E-8	670.0000E-3	108.7721E+0										177.4104E-6	239.1965E-8	741.6934E-1	550.0000E-3	494.9006E-6
68	178.1772E-6	122.0119E-8	500.0000E-3	146.0326E+0										175.9614E-6	913.7500E-9	192.5706E+0	570.0000E-3	496.6058E-6
69	172.3838E-6	562.4574E-9	910.0000E-3	306.4833E+0										170.9042E-6	194.4212E-8	879.0409E-1	580.0000E-3	497.9838E-6
70	178.2836E-6	185.2706E-8	470.0000E-3	962.2876E-1										176.3059E-6	215.5349E-8	817.9924E-1	550.0000E-3	492.7194E-6
71	166.1417E-6	133.6957E-8	860.0000E-3	124.2686E+0										164.1487E-6	912.3411E-9	179.9203E+0	590.0000E-3	490.1744E-6
72	171.2362E-6	899.0958E-9	810.0000E-3	190.4538E+0										169.8454E-6	268.4004E-8	632.8061E-1	580.0000E-3	495.6744E-6
73	131.1541E-6	148.7353E-8	660.0000E-3	881.7953E-1										129.2703E-6	118.2162E-8	109.3507E+0	860.0000E-3	478.1600E-6
74	138.9259E-6	775.6420E-9	680.0000E-3	179.1108E+0										137.4211E-6	320.9664E-8	428.1481E-1	730.0000E-3	491.3579E-6
75	179.1942E-6	334.2483E-8	420.0000E-3	536.1111E-1										177.6008E-6	209.9804E-8	845.7970E-1	710.0000E-3	595.8281E-6
76	165.6338E-6	962.3704E-9	630.0000E-3	172.1103E+0										163.5188E-6	921.8497E-9	177.3812E+0	590.0000E-3	494.2247E-6
77	139.3642E-6	667.3002E-9	730.0000E-3	208.8478E+0										138.0190E-6	320.3329E-8	430.8612E-1	760.0000E-3	499.0916E-6
78	175.4571E-6	217.3469E-8	530.0000E-3	807.2675E-1										173.6211E-6	277.8359E-8	624.9053E-1	740.0000E-3	575.6377E-6
79	145.9466E-6	136.6979E-8	700.0000E-3	106.7658E+0										144.3450E-6	169.6215E-8	850.9829E-1	760.0000E-3	490.8677E-6
80	138.4288E-6	133.4349E-8	840.0000E-3	103.7425E+0										137.4952E-6	241.0184E-8	570.4757E-1	700.0000E-3	454.7772E-6
81	182.5944E-6	167.6783E-8	650.0000E-3	108.8957E+0										180.9630E-6	177.5780E-8	101.9062E+0	740.0000E-3	607.5772E-6
82	145.5570E-6	146.5878E-8	690.0000E-3	992.9678E-1										144.2281E-6	246.7689E-8	584.4663E-1	740.0000E-3	497.7582E-6
83	154.0907E-6	149.4487E-8	620.0000E-3	103.1061E+0										152.5124E-6	253.4923E-8	601.6449E-1	660.0000E-3	493.0420E-6
84	205.0157E-6	117.8642E-8	116.0000E-2	173.9423E+0										202.2308E-6	121.9444E-8	165.8386E+0	770.0000E-3	652.4235E-6
85	132.3024E-6	102.1920E-8	137.0000E-2	129.4646E+0										130.4179E-6	241.5659E-8	539.8854E-1	800.0000E-3	581.0998E-6
86	172.3284E-6	197.4127E-8	840.0000E-3	872.9349E-1										170.3817E-6	425.1475E-8	400.7590E-1	790.0000E-3	655.9092E-6
87	180.0073E-6	227.3954E-8	580.0000E-3	791.6049E-1										178.4781E-6	204.2500E-8	873.8214E-1	840.0000E-3	592.1148E-6
88	155.3351E-6	109.2230E-8	810.0000E-3	142.2183E+0										153.7299E-6	440.9540E-8	348.6302E-1	620.0000E-3	465.6826E-6
89	166.7565E-6	209.8497E-8	560.0000E-3	794.6471E-1										164.8901E-6	256.3594E-8	643.1989E-1	700.0000E-3	520.3258E-6
90	170.0929E-6	171.1305E-8	700.0000E-3	993.9366E-1										168.0498E-6	428.8023E-8	391.9051E-1	580.0000E-3	499.5831E-6
91	173.2392E-6	265.6365E-8	710.0000E-3	652.1664E-1										171.7877E-6	176.6871E-8	972.2705E-1	760.0000E-3	609.3121E-6
92	186.4620E-6	136.2429E-8	950.0000E-3	136.8599E+0										183.5433E-6	207.4456E-8	884.7780E-1	540.0000E-3	499.9988E-6
93	153.5187E-6	851.4008E-9	750.0000E-3	180.3131E+0										151.7834E-6	389.4223E-8	389.7656E-1	600.0000E-3	459.3437E-6
94	171.8901E-6	341.9677E-8	560.0000E-3	502.6501E-1										169.8895E-6	450.3847E-8	377.2097E-1	710.0000E-3	560.4104E-6
95	211.2728E-6	189.7337E-8	117.0000E-2	111.3522E+0										208.7696E-6	277.0223E-8	753.6200E-1	820.0000E-3	800.6105E-6
96	160.9517E-6	155.8070E-8	500.0000E-3	103.3019E+0										159.0892E-6	257.2288E-8	618.4734E-1	590.0000E-3	465.7590E-6
97	182.3563E-6	123.3944E-8	780.0000E-3	147.7833E+0										179.6897E-6	250.7104E-8	716.7221E-1	540.0000E-3	495.9048E-6
98	171.8519E-6	247.8778E-8	600.0000E-3	693.2931E-1										170.2518E-6	182.8560E-8	931.0702E-1	700.0000E-3	527.1858E-6
99	211.3386E-6	107.1060E-8	970.0000E-3	197.3172E+0										209.0939E-6	193.8500E-8	107.8638E+0	610.0000E-3	612.2286E-6
100	184.7979E-6	137.6396E-8	940.0000E-3	134.2621E+0										182.2870E-6	186.7188E-8	976.2652E-1	530.0000E-3	493.4423E-6
101	206.7544E-6	132.0117E-8	960.0000E-3	156.6183E+0										204.2215E-6	225.6984E-8	904.8425E-1	580.0000E-3	544.4832E-6
102	173.8037E-6	153.0876E-8	780.0000E-3	113.5321E+0										171.3084E-6	224.8641E-9	761.8310E+0	560.0000E-3	495.0622E-6
103	227.4375E-6	161.7241E-9	223.0000E-2	140.6331E+1										223.5514E-6	271.7038E-9	822.7763E+0	101.0000E-2	150.4201E-5
104	291.0138E-6	144.1276E-9	158.0000E-2	201.9139E+1										290.4476E-6	332.6364E-9	873.1684E+0	153.0000E-2	334.9116E-5
105	500.0242E-6	186.6302E-9	153.0000E-2	267.9224E+1										503.0582E-6	219.6836E-9	228.9922E+1	136.0000E-2	367.6605E-5
106	482.0099E-6	181.1650E-9	136.0000E-2	266.0612E+1										484.5475E-6	363.3126E-9	133.3693E+1	124.0000E-2	300.0452E-5
107	250.5418E-6	193.1119E-9	160.0000E-2	129.7391E+1										250.3875E-6	620.6685E-9	403.4158E+0	630.0000E-3	725.0917E-6
108	301.2881E-6	322.8538E-9	100.0000E-2	933.2031E+0										302.1322E-6	731.0945E-9	413.2602E+0	970.0000E-3	148.3517E-5
109	240.5847E-6	384.9903E-9	158.0000E-2	624.9111E+0										240.4787E-6	334.0627E-9	719.8610E+0	920.0000E-3	781.3610E-6
110	255.8825E-6	257.4671E-9	162.0000E-2	993.8457E+0										255.4306E-6	421.8887E-9	605.4454E+0	710.0000E-3	774.9196E-6
111	177.5224E-6	385.7323E-9	131.0000E-2	460.2217E+0										176.9849E-6	271.0414E-9	652.9811E+0	900.0000E-3	885.5779E-6
112	109.6463E-6	192.7718E-9	230.0000E-2	568.7879E+0										110.8425E-6	919.9515E-8	120.4874E-1	154.0000E-2	310.5394E-5
113	132.1844E-6	842.8001E-8	760.0000E-3	156.8396E-1										132.0549E-6	184.6320E-9	715.2327E+0	790.0000E-3	690.7253E-6
114	227.0907E-6	128.5130E-9	235.0000E-2	176.7065E+1										221.3135E-6	408.5101E-9	541.7577E+0	128.0000E-2	231.0027E-5
115	404.7998E-6	147.2146E-9	159.0000E-2	274.9725E+1										405.0131E-6	507.3827E-9	798.2399E+0	144.0000E-2	275.5205E-5
116	215.7695E-6	282.4600E-9	167.0000E-2	763.8938E+0										213.4445E-6	251.5136E-9	848.6397E+0	830.0000E-3	897.9189E-6
117	434.2714E-6	146.2419E-9	148.0000E-2	296.9542E+1										434.1397E-6	261.6269E-9	165.9385E+1	140.0000E-2	287.4216E-5
118	311.4435E-6	154.8245E-9	154.0000E-2	201.1590E+1										308.4286E-6	220.6854E-9	139.7594E+1	127.0000E-2	271.2056E-5
119	344.6625E-6	133.5620E-9	158.0000E-2	258.0542E+1										343.5802E-6	430.1421E-9	798.7597E+0	189.0000E-2	536.2769E-5
